sample_accession	experiment_id	library_id	run_accession	read_count	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp	source
SAMEA6060703	ERP117745	ERX3581493	ERR3585551	362820680	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585551/FCAImmP7462244.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585551/FCAImmP7462244.bam.bai	SRA
SAMEA6060704	ERP117745	ERX3581494	ERR3585552	357767724	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585552/FCAImmP7504909.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585552/FCAImmP7504909.bam.bai	SRA
SAMEA6060705	ERP117745	ERX3581495	ERR3585553	369617109	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585553/FCAImmP7504910.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585553/FCAImmP7504910.bam.bai	SRA
SAMEA6060706	ERP117745	ERX3581496	ERR3585554	376516758	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585554/FCAImmP7504911.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585554/FCAImmP7504911.bam.bai	SRA
SAMEA6060707	ERP117745	ERX3581497	ERR3585555	333465773	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585555/FCAImmP7504912.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585555/FCAImmP7504912.bam.bai	SRA
SAMEA6060708	ERP117745	ERX3581498	ERR3585556	385997941	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585556/FCAImmP7504913.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585556/FCAImmP7504913.bam.bai	SRA
SAMEA6060709	ERP117745	ERX3581499	ERR3585557	370081593	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585557/FCAImmP7528286.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585557/FCAImmP7528286.bam.bai	SRA
SAMEA6060710	ERP117745	ERX3581500	ERR3585558	405630844	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585558/FCAImmP7528287.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585558/FCAImmP7528287.bam.bai	SRA
SAMEA6060711	ERP117745	ERX3581501	ERR3585559	384892866	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585559/FCAImmP7528288.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585559/FCAImmP7528288.bam.bai	SRA
SAMEA6060712	ERP117745	ERX3581502	ERR3585560	371433513	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585560/FCAImmP7528289.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585560/FCAImmP7528289.bam.bai	SRA
SAMEA6060714	ERP117745	ERX3581504	ERR3585562	382216031	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585562/FCAImmP7555846.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585562/FCAImmP7555846.bam.bai	SRA
SAMEA6060715	ERP117745	ERX3581505	ERR3585563	338743831	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585563/FCAImmP7555847.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585563/FCAImmP7555847.bam.bai	SRA
SAMEA6060718	ERP117745	ERX3581508	ERR3585566	351650135	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585566/FCAImmP7579210.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585566/FCAImmP7579210.bam.bai	SRA
SAMEA6060719	ERP117745	ERX3581509	ERR3585567	345193005	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585567/FCAImmP7579211.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585567/FCAImmP7579211.bam.bai	SRA
SAMEA6060720	ERP117745	ERX3581510	ERR3585568	381130276	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585568/FCAImmP7579222.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585568/FCAImmP7579222.bam.bai	SRA
SAMEA6060721	ERP117745	ERX3581511	ERR3585569	314379368	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585569/FCAImmP7579223.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR358/ERR3585569/FCAImmP7579223.bam.bai	SRA
SAMEA6495378	ERP119519	ERX3846489	ERR3833765	283617102	7227	Drosophila melanogaster	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR383/ERR3833765/NI_dataset.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR383/ERR3833765/NI_dataset.bam.bai	SRA
SAMEA6877885	ERP120466	ERX3984854	ERR7441165	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441165/CZIKidney7632801_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441165/CZIKidney7632801_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441165/CZIKidney7632801_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877876	ERP120466	ERX3984855	ERR7441163	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441163/FCAImmP7579215_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441163/FCAImmP7579215_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441163/FCAImmP7579215_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877907	ERP120466	ERX3984856	ERR7441162	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441162/CZIKidney7632804_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441162/CZIKidney7632804_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441162/CZIKidney7632804_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877899	ERP120466	ERX3984857	ERR7441161	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441161/FCAImmP7528293_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441161/FCAImmP7528293_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441161/FCAImmP7528293_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877913	ERP120466	ERX3984858	ERR7441164	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441164/CZIKidney7587408_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441164/CZIKidney7587408_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441164/CZIKidney7587408_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877879	ERP120466	ERX3984859	ERR7441160	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441160/FCAImmP7555849_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441160/FCAImmP7555849_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441160/FCAImmP7555849_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877880	ERP120466	ERX3984860	ERR7441159	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441159/4834STDY7002886_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441159/4834STDY7002886_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441159/4834STDY7002886_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877882	ERP120466	ERX3984861	ERR7441157	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441157/FCAImmP7462242_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441157/FCAImmP7462242_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441157/FCAImmP7462242_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877887	ERP120466	ERX3984862	ERR7441155	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441155/CZIKidney7587407_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441155/CZIKidney7587407_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441155/CZIKidney7587407_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877890	ERP120466	ERX3984863	ERR7441147	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441147/FCAImmP7555850_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441147/FCAImmP7555850_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441147/FCAImmP7555850_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877874	ERP120466	ERX3984864	ERR7441166	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441166/FCAImmP7579214_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441166/FCAImmP7579214_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441166/FCAImmP7579214_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877917	ERP120466	ERX3984865	ERR7441156	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441156/CZIKidney7632803_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441156/CZIKidney7632803_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441156/CZIKidney7632803_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877919	ERP120466	ERX3984866	ERR7441153	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441153/4834STDY7002876_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441153/4834STDY7002876_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441153/4834STDY7002876_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877901	ERP120466	ERX3984867	ERR7441146	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441146/CZIKidney7632802_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441146/CZIKidney7632802_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441146/CZIKidney7632802_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877896	ERP120466	ERX3984868	ERR7441158	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441158/FCAImmP7462243_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441158/FCAImmP7462243_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441158/FCAImmP7462243_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877889	ERP120466	ERX3984869	ERR7441148	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441148/4834STDY7002875_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441148/4834STDY7002875_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441148/4834STDY7002875_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877915	ERP120466	ERX3984870	ERR7441151	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441151/CZIKidney7587405_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441151/CZIKidney7587405_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441151/CZIKidney7587405_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877916	ERP120466	ERX3984871	ERR7441152	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441152/4834STDY7002885_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441152/4834STDY7002885_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441152/4834STDY7002885_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877898	ERP120466	ERX3984872	ERR7441149	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441149/4834STDY7002881_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441149/4834STDY7002881_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441149/4834STDY7002881_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877900	ERP120466	ERX3984873	ERR7441145	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441145/CZIKidney7587406_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441145/CZIKidney7587406_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441145/CZIKidney7587406_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877895	ERP120466	ERX3984874	ERR7441150	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441150/FCAImmP7528292_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441150/FCAImmP7528292_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441150/FCAImmP7528292_S1_L001_R2_001.fastq.gz	HCA
SAMEA6877891	ERP120466	ERX3984875	ERR7441154	0	9606	Homo sapiens	Illumina HiSeq 4000	SINGLE	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441154/CZIKidney7587404_S1_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441154/CZIKidney7587404_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR744/ERR7441154/CZIKidney7587404_S1_L001_R2_001.fastq.gz	HCA
SAMEA8050953	ERP127795	ERX5304244	ERR5523708	301796138	9823	Sus scrofa	Illumina HiSeq 3000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/008/ERR5523708/ERR5523708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/008/ERR5523708/ERR5523708_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523708/CT2-30OCT_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523708/CT2-30OCT_R2.fastq.gz	EBI
SAMEA8050961	ERP127795	ERX5304245	ERR5523709	326243990	9823	Sus scrofa	Illumina HiSeq 3000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/009/ERR5523709/ERR5523709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/009/ERR5523709/ERR5523709_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523709/CT2-1NOV_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523709/CT2-1NOV_R2.fastq.gz	EBI
SAMEA8050977	ERP127795	ERX5304246	ERR5523710	248156656	9823	Sus scrofa	Illumina HiSeq 3000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/000/ERR5523710/ERR5523710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/000/ERR5523710/ERR5523710_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523710/A_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523710/A_R2.fastq.gz	EBI
SAMEA8050978	ERP127795	ERX5304247	ERR5523711	239256022	9823	Sus scrofa	Illumina HiSeq 3000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/001/ERR5523711/ERR5523711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/001/ERR5523711/ERR5523711_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523711/B_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523711/B_R2.fastq.gz	EBI
SAMEA8050979	ERP127795	ERX5304248	ERR5523712	169245114	9823	Sus scrofa	Illumina HiSeq 3000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/002/ERR5523712/ERR5523712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/002/ERR5523712/ERR5523712_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523712/C_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523712/C_R2.fastq.gz	EBI
SAMEA8050980	ERP127795	ERX5304249	ERR5523713	327749624	9823	Sus scrofa	Illumina HiSeq 3000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/003/ERR5523713/ERR5523713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/003/ERR5523713/ERR5523713_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523713/Pig-1-PBMC-1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523713/Pig-1-PBMC-1_R2.fastq.gz	EBI
SAMEA8050981	ERP127795	ERX5304250	ERR5523714	404799532	9823	Sus scrofa	Illumina HiSeq 3000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/004/ERR5523714/ERR5523714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR552/004/ERR5523714/ERR5523714_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523714/Pig-2-PBMC-1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR552/ERR5523714/Pig-2-PBMC-1_R2.fastq.gz	EBI
SAMEA9135830	ERP129698	ERX5671923	ERR6032594	575629153	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032594/FCA1_Head_S1_L002.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032594/FCA1_Head_S1_L002.bam.bai	EBI
SAMEA9135830	ERP129698	ERX5671923	ERR6032595	57487	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032595/FCA1_Head_S1_L003.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032595/FCA1_Head_S1_L003.bam.bai	EBI
SAMEA9135830	ERP129698	ERX5671923	ERR6032593	573821543	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032593/FCA1_Head_S1_L001.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032593/FCA1_Head_S1_L001.bam.bai	EBI
SAMEA9135830	ERP129698	ERX5671923	ERR6032596	49241	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032596/FCA1_Head_S1_L004.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032596/FCA1_Head_S1_L004.bam.bai	EBI
SAMEA9135831	ERP129698	ERX5671924	ERR6032598	156197159	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032598/FCA10_Male_head_adult_5dWT_Luo_sample4_S1_L002.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032598/FCA10_Male_head_adult_5dWT_Luo_sample4_S1_L002.bam.bai	EBI
SAMEA9135831	ERP129698	ERX5671924	ERR6032600	155585600	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032600/FCA10_Male_head_adult_5dWT_Luo_sample4_S1_L004.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032600/FCA10_Male_head_adult_5dWT_Luo_sample4_S1_L004.bam.bai	EBI
SAMEA9135831	ERP129698	ERX5671924	ERR6032597	161815103	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032597/FCA10_Male_head_adult_5dWT_Luo_sample4_S1_L001.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032597/FCA10_Male_head_adult_5dWT_Luo_sample4_S1_L001.bam.bai	EBI
SAMEA9135831	ERP129698	ERX5671924	ERR6032599	156812820	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032599/FCA10_Male_head_adult_5dWT_Luo_sample4_S1_L003.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032599/FCA10_Male_head_adult_5dWT_Luo_sample4_S1_L003.bam.bai	EBI
SAMEA9135832	ERP129698	ERX5671925	ERR6032601	146198735	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032601/FCA11_Male_head_adult_5dWT_Luo_sample5_S2_L001.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032601/FCA11_Male_head_adult_5dWT_Luo_sample5_S2_L001.bam.bai	EBI
SAMEA9135832	ERP129698	ERX5671925	ERR6032604	140523101	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032604/FCA11_Male_head_adult_5dWT_Luo_sample5_S2_L004.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032604/FCA11_Male_head_adult_5dWT_Luo_sample5_S2_L004.bam.bai	EBI
SAMEA9135832	ERP129698	ERX5671925	ERR6032602	141256814	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032602/FCA11_Male_head_adult_5dWT_Luo_sample5_S2_L002.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032602/FCA11_Male_head_adult_5dWT_Luo_sample5_S2_L002.bam.bai	EBI
SAMEA9135832	ERP129698	ERX5671925	ERR6032603	141299810	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032603/FCA11_Male_head_adult_5dWT_Luo_sample5_S2_L003.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032603/FCA11_Male_head_adult_5dWT_Luo_sample5_S2_L003.bam.bai	EBI
SAMEA9135833	ERP129698	ERX5671926	ERR6032605	146050138	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032605/FCA12_Male_head_adult_5dWT_Luo_sample6_S3_L001.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032605/FCA12_Male_head_adult_5dWT_Luo_sample6_S3_L001.bam.bai	EBI
SAMEA9135833	ERP129698	ERX5671926	ERR6032606	141703611	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032606/FCA12_Male_head_adult_5dWT_Luo_sample6_S3_L002.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032606/FCA12_Male_head_adult_5dWT_Luo_sample6_S3_L002.bam.bai	EBI
SAMEA9135833	ERP129698	ERX5671926	ERR6032607	141738824	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032607/FCA12_Male_head_adult_5dWT_Luo_sample6_S3_L003.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032607/FCA12_Male_head_adult_5dWT_Luo_sample6_S3_L003.bam.bai	EBI
SAMEA9135833	ERP129698	ERX5671926	ERR6032608	141116781	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032608/FCA12_Male_head_adult_5dWT_Luo_sample6_S3_L004.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032608/FCA12_Male_head_adult_5dWT_Luo_sample6_S3_L004.bam.bai	EBI
