libraryId	experimentId	platform	uberonId	uberonName	cellTypeId	cellTypeName	markers	stageId	stageName	infoOrgan	infoCellType	infoStage	sampleTitle	sampleSource	sampleDescription	sampleCharacteristics	cellTypeAnnotationStatus	stageAnnotationStatus	stageBiologicalStatus	sex	strain	speciesId	comment	annotatorId	lastModificationDate	replicate	infoReplicate	SRSId	tags	protocol	protocolType	whiteList
ERX1226637	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N708_N503	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987392	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226638	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N708_N504	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987393	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226639	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N708_N505	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987394	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226640	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N708_N506	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987395	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226641	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N708_N507	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987396	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226642	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N708_N508	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987397	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226643	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N708_N517	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987398	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226644	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N709_N502	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987399	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226645	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N709_N503	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987400	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226646	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N709_N504	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987401	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226647	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N709_N505	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987402	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226648	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N709_N506	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987403	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226649	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N709_N507	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987404	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226650	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N709_N508	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987405	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226651	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N709_N517	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987406	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226652	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N710_N502	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987407	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226653	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N710_N504	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987408	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226654	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N710_N505	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987409	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226655	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N710_N507	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987410	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226656	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N710_N517	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987411	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226657	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N711_N502	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987412	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226658	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N711_N503	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987413	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226659	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N711_N504	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987414	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226660	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N711_N505	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987415	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226661	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N711_N517	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987416	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226662	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N712_N505	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987417	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226663	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N712_N506	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987418	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226664	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N712_N507	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987419	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226665	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N712_N508	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987420	scRNA-seq	SmartSeq2 adapted	Full-length	NA
ERX1226666	ERP013381	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000352	epiblast cell		MmusDv:0000014	Theiler stage 09	distal half of the embryo	epiblast cell	embryonic day 6.5	E-MTAB-4079:SLX.8351.N712_N517	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	CD1	10090	PMID:27383781 and http://single-cell.clst.riken.jp/non_riken_data/Single_cell_samples1_list.php?pagesize=-1; At E6.5, caudal halves of embryos were dissected and dissociated to capture only epiblast cells, and cells were sorted only on the basis of viability.	ANN	2019-11-25	NA	NA	ERS987421	scRNA-seq	SmartSeq2 adapted	Full-length	NA
